time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,time/fps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss,eval/mean_ep_length,eval/mean_reward
101008,54838,-14.327200000000003,0.05,1219,1,78.9,15765,0.0001,0.4146363973617554,,
101272,54895,-14.366500000000004,0.05,1220,1,78.94,15805,0.0001,0.3540813773870468,,
101272,54895,-14.366500000000004,,1221,1,78.94,,,,,
101376,,,0.05,,,,15820,0.0001,0.4155897080898285,66.8,-12.454
101384,55049,-14.293400000000002,0.05,1222,1,79.92,15825,0.0001,0.22649002969264984,,
101512,55077,-14.204,0.05,1223,1,80.21,15845,0.0001,0.4377817541360855,,
101576,55092,-14.576200000000004,0.05,1224,1,79.57,15855,0.0001,0.5490472912788391,,
101600,55104,-14.296700000000001,0.05,1225,1,80.42,,,,,
101760,55132,-14.2948,0.05,1226,1,80.51,15880,0.0001,0.26974115073680877,,
101784,55144,-14.265800000000002,0.05,1227,1,80.85,15885,0.0001,0.5298150062561036,,
102080,55197,-14.054900000000002,0.05,1228,1,81.78,15930,0.0001,0.4298029839992523,,
102104,55207,-14.4226,0.05,1229,1,81.23,15935,0.0001,0.36844354271888735,,
102112,55216,-14.515900000000002,0.05,1230,1,81.19,,,,,
102200,55234,-14.3611,0.05,1231,1,81.55,15950,0.0001,0.5110835790634155,,
102232,55250,-14.773100000000001,0.05,1232,1,80.84,15955,0.0001,0.45990948677062987,,
102400,,,0.05,,,,15980,0.0001,0.35435176491737364,118.2,1.038000000000001
102432,55443,-15.064200000000001,0.05,1233,1,79.97,15985,0.0001,0.49857980012893677,,
102536,55477,-15.284500000000001,0.05,1234,1,80.11,16005,0.0001,0.3383406221866608,,
102536,55477,-15.284500000000001,,1235,1,80.11,,,,,
102624,55499,-15.298700000000002,0.05,1236,1,79.98,16015,0.0001,0.5788171947002411,,
102632,55568,-15.338100000000003,0.05,1237,1,78.67,16020,0.0001,0.24936871528625487,,
102712,55586,-15.622600000000002,0.05,1238,1,78.59,16030,0.0001,0.43250827193260194,,
102808,55607,-15.538100000000004,0.05,1239,1,78.57,16045,0.0001,0.3762987941503525,,
102904,55632,-15.131300000000003,0.05,1240,1,79.68,16060,0.0001,0.40763202905654905,,
103016,55658,-15.1395,0.05,1241,1,79.3,16080,0.0001,0.5102090954780578,,
103064,55677,-15.090600000000002,0.05,1242,1,79.44,16085,0.0001,0.38243984878063203,,
103072,55687,-15.215700000000002,0.05,1243,1,78.77,,,,,
103128,55702,-15.225800000000001,0.05,1244,1,79.0,16095,0.0001,0.49479474127292633,,
103256,55732,-15.175800000000002,0.05,1245,1,80.49,16115,0.0001,0.32136122286319735,,
103416,55756,-15.206,0.05,1246,1,80.08,16140,0.0001,0.34474310278892517,,
103424,,,,,,,,,,61.6,-16.201999999999998
103480,55882,-15.115600000000002,0.05,1247,1,80.65,16150,0.0001,0.36265077292919157,,
103552,55900,-15.3105,0.05,1248,1,81.38,16160,0.0001,0.3352671265602112,,
103784,55941,-15.221600000000002,0.05,1249,1,81.21,16200,0.0001,0.5085237145423889,,
103864,55956,-15.131800000000004,0.05,1250,1,81.53,16210,0.0001,0.391073676943779,,
103904,55971,-15.5584,0.05,1251,1,80.26,16215,0.0001,0.4920509338378906,,
103944,55993,-15.566299999999996,0.05,1252,1,80.54,16225,0.0001,0.302831295132637,,
103944,55993,-15.566299999999996,,1253,1,80.54,,,,,
103960,56007,-15.5699,0.05,1254,1,79.81,,,,,
104008,56024,-15.706599999999998,0.05,1255,1,79.72,16235,0.0001,0.5470521867275238,,
104072,56044,-15.591600000000001,0.05,1256,1,80.63,16245,0.0001,0.4300037920475006,,
104448,,,0.05,,,,16300,0.0001,0.45572984516620635,43.4,-16.8
104472,56275,-16.011000000000003,0.05,1257,1,80.71,16305,0.0001,0.419091796875,,
104472,56275,-16.011000000000003,,1258,1,80.71,,,,,
104496,56287,-16.2992,0.05,1259,1,80.47,16310,0.0001,0.39869043231010437,,
104576,56307,-16.2702,0.05,1260,1,80.88,16320,0.0001,0.365183824300766,,
104584,56315,-15.9426,0.05,1261,1,82.01,16325,0.0001,0.29791691303253176,,
104624,56327,-16.022000000000002,0.05,1262,1,82.62,16330,0.0001,0.514408540725708,,
104856,56370,-16.033800000000003,0.05,1263,1,82.44,16365,0.0001,0.4296171545982361,,
104936,56388,-15.992900000000004,0.05,1264,1,82.59,16380,0.0001,0.452668571472168,,
104968,56402,-16.2452,0.05,1265,1,82.16,16385,0.0001,0.6807737588882447,,
104976,56412,-16.207400000000003,0.05,1266,1,81.83,,,,,
104984,56481,-15.892600000000002,0.05,1267,1,80.82,,,,,
105056,56500,-15.958800000000002,0.05,1268,1,80.61,16395,0.0001,0.4317027062177658,,
105088,56514,-15.932500000000003,0.05,1269,1,81.57,16400,0.0001,0.49770615696907045,,
105192,56539,-15.9037,0.05,1270,1,81.94,16420,0.0001,0.3383049607276917,,
105360,56574,-15.8752,0.05,1271,1,81.96,16445,0.0001,0.5137731313705445,,
105432,56595,-16.2365,0.05,1272,1,81.22,16455,0.0001,0.3895257949829102,,
105472,,,0.05,,,,16460,0.0001,0.45445323586463926,121.4,-8.196
105472,56729,-16.717899999999997,0.05,1273,1,80.71,,,,,
105512,56747,-16.5544,0.05,1274,1,80.6,16470,0.0001,0.3600123792886734,,
105528,56766,-16.2045,0.05,1275,1,80.79,,,,,
105528,56766,-16.2045,,1276,1,80.79,,,,,
105536,56777,-16.027499999999996,0.05,1277,1,81.2,,,,,
105744,56826,-16.1246,0.05,1278,1,81.36,16505,0.0001,0.5275320649147034,,
105760,56835,-16.227999999999998,0.05,1279,1,80.78,,,,,
105800,56851,-16.2518,0.05,1280,1,80.58,16515,0.0001,0.32085253298282623,,
105880,56872,-16.296400000000002,0.05,1281,1,80.31,16525,0.0001,0.3693192422389984,,
105952,56889,-16.3929,0.05,1282,1,80.56,16535,0.0001,0.4801864683628082,,
106200,56923,-15.931199999999999,0.05,1283,1,80.98,16575,0.0001,0.5523392498493195,,
106216,56943,-15.904999999999998,0.05,1284,1,81.25,16580,0.0001,0.376491516828537,,
106216,56943,-15.904999999999998,,1285,1,81.25,,,,,
106280,56969,-16.437499999999996,0.05,1286,1,80.29,16590,0.0001,0.42591896951198577,,
106368,56997,-16.327199999999998,0.05,1287,1,80.62,16600,0.0001,0.40142982006072997,,
106496,,,0.05,,,,16620,0.0001,0.4380887120962143,139.6,-3.646000000000001
106576,57158,-16.3856,0.05,1288,1,80.49,16635,0.0001,0.4555134952068329,,
106616,57172,-16.4037,0.05,1289,1,80.6,16640,0.0001,0.5691079556941986,,
106656,57188,-16.4491,0.05,1290,1,80.5,16645,0.0001,0.3894238889217377,,
106680,57198,-16.097,0.05,1291,1,81.08,16650,0.0001,0.43809506446123125,,
106704,57211,-16.0562,0.05,1292,1,80.95,16655,0.0001,0.3257980763912201,,
106728,57226,-15.475299999999999,0.05,1293,1,81.33,16660,0.0001,0.3168212503194809,,
106744,57236,-15.709000000000001,0.05,1294,1,80.56,,,,,
106832,57253,-15.795700000000002,0.05,1295,1,80.26,16675,0.0001,0.41743047833442687,,
106888,57279,-15.6041,0.05,1296,1,80.1,16685,0.0001,0.42820715308189394,,
106888,57279,-15.6041,,1297,1,80.1,,,,,
107016,57337,-15.9121,0.05,1298,1,77.98,16705,0.0001,0.4388373792171478,,
107016,57337,-15.9121,,1299,1,77.98,,,,,
107032,57368,-15.846499999999999,0.05,1300,1,77.58,,,,,
107056,57381,-16.3315,0.05,1301,1,76.04,16710,0.0001,0.30455995798110963,,
107336,57445,-16.2734,0.05,1302,1,76.35,16755,0.0001,0.5166002213954926,,
107368,57462,-16.2109,0.05,1303,1,75.95,16760,0.0001,0.2542922765016556,,
107448,57486,-16.179700000000004,0.05,1304,1,75.68,16770,0.0001,0.4728149175643921,,
107520,,,0.05,,,,16780,0.0001,0.35198556780815127,88.8,-10.888
107528,57619,-16.604000000000003,0.05,1305,1,75.54,16785,0.0001,0.3512053251266479,,
107632,57644,-16.291800000000002,0.05,1306,1,75.79,16800,0.0001,0.5840079545974731,,
107728,57671,-16.2253,0.05,1307,1,75.03,16815,0.0001,0.48976629972457886,,
107848,57700,-16.2924,0.05,1308,1,74.86,16835,0.0001,0.4224761426448822,,
107856,57709,-16.488500000000002,0.05,1309,1,74.18,,,,,
107888,57721,-16.1738,0.05,1310,1,74.7,16840,0.0001,0.3520472913980484,,
107904,57731,-15.938600000000001,0.05,1311,1,75.49,,,,,
108256,57779,-15.884499999999997,0.05,1312,1,75.54,16895,0.0001,0.33102584779262545,,
108280,57788,-15.909499999999998,0.05,1313,1,75.45,16900,0.0001,0.19006915986537934,,
108448,57809,-16.0797,0.05,1314,1,75.46,16925,0.0001,0.40926679968833923,,
108544,,,0.05,,,,16940,0.0001,0.4846615970134735,313.0,-10.376000000000001
108744,57983,-15.606899999999998,0.05,1315,1,76.1,16975,0.0001,0.5067708343267441,,
108832,58004,-15.775,0.05,1316,1,76.21,16985,0.0001,0.39993022084236146,,
109008,58034,-15.2579,0.05,1317,1,77.33,17015,0.0001,0.3605522334575653,,
109064,58054,-15.1971,0.05,1318,1,77.29,17025,0.0001,0.42889124155044556,,
109144,58072,-14.8426,0.05,1319,1,77.32,17035,0.0001,0.3636493980884552,,
109240,58093,-14.798799999999998,0.05,1320,1,77.32,17050,0.0001,0.3894739270210266,,
109272,58106,-14.633099999999997,0.05,1321,1,78.63,17055,0.0001,0.4602486491203308,,
109336,58123,-14.323799999999999,0.05,1322,1,79.38,17065,0.0001,0.37038558423519136,,
109352,58135,-14.3783,0.05,1323,1,79.02,17070,0.0001,0.4315866529941559,,
109568,,,0.05,,,,17100,0.0001,0.4919596403837204,55.4,-18.709999999999997
109672,58290,-14.2602,0.05,1324,1,78.83,17120,0.0001,0.48879814743995664,,
109688,58299,-14.1436,0.05,1325,1,79.24,,,,,
109720,58310,-13.8249,0.05,1326,1,80.22,17125,0.0001,0.3797850519418716,,
109776,58328,-13.7993,0.05,1327,1,80.21,17135,0.0001,0.4540142148733139,,
109800,58343,-14.044500000000003,0.05,1328,1,79.32,17140,0.0001,0.33304681479930875,,
109824,58358,-14.102900000000004,0.05,1329,1,79.28,,,,,
109864,58372,-14.119100000000001,0.05,1330,1,79.05,17150,0.0001,0.44690785109996795,,
110048,58403,-14.186599999999999,0.05,1331,1,78.5,17175,0.0001,0.4209253042936325,,
110456,58465,-13.6291,0.05,1332,1,79.39,17240,0.0001,0.448909130692482,,
110504,58480,-13.7059,0.05,1333,1,79.86,17250,0.0001,0.5279127836227417,,
110592,,,0.05,,,,17260,0.0001,0.4632144570350647,79.4,-18.290000000000003
110600,58626,-13.856800000000003,0.05,1334,1,80.71,17265,0.0001,0.5482914805412292,,
110600,58626,-13.856800000000003,,1335,1,80.71,,,,,
110688,58648,-13.966700000000001,0.05,1336,1,81.61,17275,0.0001,0.3476601839065552,,
110696,58658,-14.2239,0.05,1337,1,82.53,17280,0.0001,0.5086330771446228,,
110848,58680,-14.172399999999998,0.05,1338,1,82.74,17300,0.0001,0.5580656468868256,,
111136,58730,-14.251499999999998,0.05,1339,1,82.57,17345,0.0001,0.28513253331184385,,
111216,58751,-14.642799999999996,0.05,1340,1,81.6,17360,0.0001,0.5036135852336884,,
111272,58769,-14.120499999999998,0.05,1341,1,83.15,17370,0.0001,0.36024120450019836,,
111288,58780,-14.192299999999998,0.05,1342,1,83.65,,,,,
111424,58815,-14.038899999999998,0.05,1343,1,84.16,17390,0.0001,0.3838252604007721,,
111512,58844,-13.947299999999998,0.05,1344,1,84.79,17405,0.0001,0.42826424837112426,,
111528,58857,-14.261699999999998,0.05,1345,1,83.08,17410,0.0001,0.41758192181587217,,
111584,58875,-14.178700000000001,0.05,1346,1,83.28,17415,0.0001,0.23180703669786454,,
111616,,,0.05,,,,17420,0.0001,0.3889454424381256,73.6,-16.504
111792,59026,-14.2226,0.05,1347,1,82.78,17450,0.0001,0.44921587109565736,,
111872,59048,-14.2288,0.05,1348,1,82.57,17460,0.0001,0.4828668922185898,,
111896,59061,-14.123199999999997,0.05,1349,1,82.87,17465,0.0001,0.4232971966266632,,
111920,59073,-13.924899999999997,0.05,1350,1,82.68,17470,0.0001,0.4206586182117462,,
112024,59117,-13.834999999999997,0.05,1351,1,83.93,17485,0.0001,0.41575898230075836,,
112168,59159,-13.763699999999998,0.05,1352,1,83.88,17510,0.0001,0.4103798925876617,,
112168,59159,-13.763699999999998,,1353,1,83.88,,,,,
112232,59187,-13.6478,0.05,1354,1,84.66,17520,0.0001,0.3837805390357971,,
112280,59206,-13.6895,0.05,1355,1,84.03,17525,0.0001,0.41926894783973695,,
112328,59221,-13.885900000000001,0.05,1356,1,82.65,17535,0.0001,0.49020636081695557,,
112416,59246,-13.820799999999998,0.05,1357,1,82.64,17545,0.0001,0.49936575889587403,,
112456,59321,-13.549000000000001,0.05,1358,1,82.03,17555,0.0001,0.35693598389625547,,
112528,59342,-13.409399999999998,0.05,1359,1,82.05,17565,0.0001,0.37254480719566346,,
112568,59363,-13.4595,0.05,1360,1,81.76,17570,0.0001,0.37067618370056155,,
112640,,,0.05,,,,17580,0.0001,0.33669450879096985,148.6,2.682
112712,59547,-13.7452,0.05,1361,1,81.15,17595,0.0001,0.42733152508735656,,
112920,59583,-13.5857,0.05,1362,1,81.18,17625,0.0001,0.39943245649337766,,
113000,59603,-13.483200000000004,0.05,1363,1,81.88,17640,0.0001,0.44932624101638796,,
113120,59640,-13.7569,0.05,1364,1,81.43,17655,0.0001,0.4175204664468765,,
113128,59649,-13.8542,0.05,1365,1,81.56,17660,0.0001,0.3733440339565277,,
113192,59667,-13.864700000000001,0.05,1366,1,81.71,17670,0.0001,0.40880845189094545,,
113344,59689,-14.0967,0.05,1367,1,82.49,17690,0.0001,0.6072837084531784,,
113496,59714,-13.782900000000001,0.05,1368,1,83.82,17715,0.0001,0.46752589344978335,,
113536,59729,-13.869300000000003,0.05,1369,1,83.08,17720,0.0001,0.3610787034034729,,
113648,59756,-13.5463,0.05,1370,1,83.7,17740,0.0001,0.45420207977294924,,
113664,,,0.05,,,,,,,124.6,-8.033999999999999
113664,59946,-13.533399999999999,0.05,1371,1,83.91,,,,,
113680,59956,-13.411000000000001,0.05,1372,1,84.24,17745,0.0001,0.43960939049720765,,
113752,59979,-13.462100000000003,0.05,1373,1,84.08,17755,0.0001,0.42166976630687714,,
113824,59994,-13.470200000000002,0.05,1374,1,84.47,17765,0.0001,0.48447052836418153,,
113976,60030,-13.588199999999999,0.05,1375,1,83.89,17790,0.0001,0.6422244846820832,,
114184,60067,-14.0177,0.05,1376,1,83.37,17825,0.0001,0.36870986223220825,,
114416,60105,-13.8749,0.05,1377,1,84.0,17860,0.0001,0.45667539834976195,,
114488,60126,-13.6263,0.05,1378,1,84.54,17870,0.0001,0.40007064342498777,,
114528,60142,-13.123400000000002,0.05,1379,1,86.01,17875,0.0001,0.4925083935260773,,
114624,60184,-12.927100000000001,0.05,1380,1,86.66,17890,0.0001,0.5683789849281311,,
114632,60193,-12.564300000000001,0.05,1381,1,87.34,17895,0.0001,0.3647416472434998,,
114688,,,0.05,,,,17900,0.0001,0.3707009553909302,104.4,-16.066
114848,60381,-11.966800000000001,0.05,1382,1,87.78,17925,0.0001,0.5123005747795105,,
114888,60393,-12.348300000000002,0.05,1383,1,86.94,17935,0.0001,0.4057020753622055,,
115000,60416,-12.225700000000002,0.05,1384,1,86.94,17950,0.0001,0.30977230966091157,,
115032,60432,-12.298899999999998,0.05,1385,1,86.76,17955,0.0001,0.32318845093250276,,
115048,60443,-11.886199999999999,0.05,1386,1,87.73,17960,0.0001,0.4909130871295929,,
115304,60495,-11.893899999999999,0.05,1387,1,87.25,18000,0.0001,0.5510820001363754,,
115344,60507,-11.4779,0.05,1388,1,88.23,18005,0.0001,0.2501495987176895,,
115432,60537,-11.1068,0.05,1389,1,88.27,18020,0.0001,0.3312054336071014,,
115432,60537,-11.1068,,1390,1,88.27,,,,,
115504,60557,-11.5824,0.05,1391,1,87.74,18030,0.0001,0.44278334379196166,,
115672,60596,-11.4165,0.05,1392,1,88.3,18055,0.0001,0.39430091381072996,,
115712,,,0.05,,,,18060,0.0001,0.3566482365131378,69.0,-4.37
115872,60762,-11.9593,0.05,1393,1,87.79,18085,0.0001,0.4887562274932861,,
115936,60781,-11.6325,0.05,1394,1,88.76,18095,0.0001,0.43728734850883483,,
116008,60800,-11.485199999999999,0.05,1395,1,89.16,18110,0.0001,0.45281298756599425,,
116136,60831,-11.373899999999999,0.05,1396,1,89.75,18130,0.0001,0.5602955102920533,,
116192,60847,-11.240299999999998,0.05,1397,1,90.48,18135,0.0001,0.36154562532901763,,
116216,60860,-11.169599999999997,0.05,1398,1,91.0,18140,0.0001,0.3786606669425964,,
116320,60889,-10.887099999999998,0.05,1399,1,92.11,18155,0.0001,0.48671858906745913,,
116400,60913,-10.879799999999998,0.05,1400,1,92.08,18170,0.0001,0.6763172388076782,,
116504,60938,-10.7442,0.05,1401,1,93.12,18185,0.0001,0.4065993845462799,,
116656,60968,-10.267699999999998,0.05,1402,1,93.3,18210,0.0001,0.3847963035106659,,
116664,60977,-9.8957,0.05,1403,1,93.9,,,,,
116736,,,0.05,,,,18220,0.0001,0.4438345104455948,128.8,-5.912000000000001
116912,61139,-9.9545,0.05,1404,1,93.7,18250,0.0001,0.480656099319458,,
117072,61164,-9.470099999999999,0.05,1405,1,93.9,18275,0.0001,0.3799342751502991,,
117120,61180,-9.658299999999999,0.05,1406,1,94.22,18280,0.0001,0.3907192051410675,,
117152,61193,-9.3551,0.05,1407,1,95.17,18285,0.0001,0.5275219589471817,,
117168,61204,-9.3094,0.05,1408,1,95.36,18290,0.0001,0.46158832907676695,,
117216,61221,-9.3265,0.05,1409,1,95.54,18295,0.0001,0.47591294050216676,,
117248,61233,-9.5186,0.05,1410,1,95.24,18300,0.0001,0.31989515721797945,,
117384,61267,-9.272499999999999,0.05,1411,1,95.04,18325,0.0001,0.3976867705583572,,
117680,61318,-9.346499999999999,0.05,1412,1,95.36,18370,0.0001,0.46430516242980957,,
117744,61338,-9.3051,0.05,1413,1,94.94,18380,0.0001,0.43290311098098755,,
117752,61347,-9.165499999999998,0.05,1414,1,94.71,,,,,
117760,,,,,,,,,,98.6,-15.162
118016,61506,-9.1098,0.05,1415,1,93.34,18420,0.0001,0.45535656809806824,,
118072,61524,-9.261899999999999,0.05,1416,1,93.41,18430,0.0001,0.42814967036247253,,
118160,61545,-9.8019,0.05,1417,1,93.11,18445,0.0001,0.3456361174583435,,
118304,61574,-9.8036,0.05,1418,1,93.49,18465,0.0001,0.5523021876811981,,
118344,61588,-9.9866,0.05,1419,1,93.13,18475,0.0001,0.3694498956203461,,
118384,61600,-9.5231,0.05,1420,1,94.08,18480,0.0001,0.521696925163269,,
118592,61642,-9.7605,0.05,1421,1,92.84,18510,0.0001,0.35291974544525145,,
118712,61670,-10.0993,0.05,1422,1,91.44,18530,0.0001,0.5388802886009216,,
118784,,,0.05,,,,18540,0.0001,0.5514516234397888,66.2,-0.4759999999999998
118856,61829,-9.913999999999998,0.05,1423,1,93.21,18555,0.0001,0.5707728564739227,,
118904,61845,-9.531299999999998,0.05,1424,1,94.11,18560,0.0001,0.4191145867109299,,
119120,61873,-9.723899999999999,0.05,1425,1,93.73,18595,0.0001,0.5401746600866317,,
119256,61912,-9.828299999999999,0.05,1426,1,93.0,18615,0.0001,0.3808893710374832,,
119256,61912,-9.828299999999999,,1427,1,93.0,,,,,
119272,61924,-9.498999999999999,0.05,1428,1,93.92,18620,0.0001,0.45610916018486025,,
119472,61981,-9.4886,0.05,1429,1,94.1,18650,0.0001,0.34778795540332796,,
119496,61994,-8.8255,0.05,1430,1,95.41,18655,0.0001,0.4903180241584778,,
119528,62010,-8.859499999999999,0.05,1431,1,95.72,18660,0.0001,0.34338022768497467,,
119536,62020,-9.192999999999998,0.05,1432,1,95.42,,,,,
119696,62054,-9.099599999999999,0.05,1433,1,95.07,18685,0.0001,0.31225827634334563,,
119752,62077,-9.463899999999999,0.05,1434,1,93.25,18695,0.0001,0.37197440564632417,,
119752,62077,-9.463899999999999,,1435,1,93.25,,,,,
119808,,,0.05,,,,18700,0.0001,0.534203052520752,123.0,5.204000000000001
119888,62253,-9.1991,0.05,1436,1,92.9,18715,0.0001,0.6782598555088043,,
120120,62294,-8.9956,0.05,1437,1,92.94,18750,0.0001,0.37740246057510374,,
120216,62317,-9.089,0.05,1438,1,92.52,18765,0.0001,0.32466225028038026,,
120360,62358,-8.6602,0.05,1439,1,92.79,18790,0.0001,0.46685403287410737,,
120360,62358,-8.6602,,1440,1,92.79,,,,,
120472,62384,-9.1122,0.05,1441,1,91.71,18805,0.0001,0.3858438849449158,,
120528,62400,-8.693999999999999,0.05,1442,1,91.91,18815,0.0001,0.4118462711572647,,
120536,62411,-8.372900000000001,0.05,1443,1,92.45,,,,,
120640,62444,-8.390300000000002,0.05,1444,1,91.54,18830,0.0001,0.4102088868618011,,
120672,62457,-8.461,0.05,1445,1,91.84,18835,0.0001,0.4724118173122406,,
120728,62477,-8.130700000000001,0.05,1446,1,92.82,18845,0.0001,0.48826136589050295,,
120736,62485,-7.6095999999999995,0.05,1447,1,93.01,,,,,
120832,,,0.05,,,,18860,0.0001,0.42836023569107057,74.4,-4.67
120936,62665,-7.8499,0.05,1448,1,92.25,18880,0.0001,0.27535529136657716,,
121168,62707,-7.988,0.05,1449,1,92.36,18915,0.0001,0.46727020740509034,,
121240,62727,-8.173800000000002,0.05,1450,1,92.26,18925,0.0001,0.4481049805879593,,
121376,62759,-7.794100000000001,0.05,1451,1,91.53,18945,0.0001,0.38885473906993867,,
121464,62789,-7.678700000000001,0.05,1452,1,91.1,18960,0.0001,0.550758546590805,,
121592,62829,-7.3826,0.05,1453,1,91.62,18980,0.0001,0.3993698745965958,,
121592,62829,-7.3826,,1454,1,91.62,,,,,
121712,62860,-7.1914,0.05,1455,1,92.35,19000,0.0001,0.34188458472490313,,
121760,62881,-7.031400000000001,0.05,1456,1,92.84,19005,0.0001,0.3633369505405426,,
121856,,,0.05,,,,19020,0.0001,0.36293900310993193,101.4,-7.730000000000001
121984,63027,-6.9473,0.05,1457,1,93.11,19040,0.0001,0.2775441437959671,,
121992,63038,-7.117400000000001,0.05,1458,1,93.56,19045,0.0001,0.3536480516195297,,
122000,63048,-7.176000000000001,0.05,1459,1,93.75,,,,,
122016,63058,-6.990800000000002,0.05,1460,1,95.11,,,,,
122112,63075,-6.736500000000001,0.05,1461,1,94.56,19060,0.0001,0.3764491856098175,,
122152,63091,-6.8035000000000005,0.05,1462,1,94.46,19070,0.0001,0.46429114043712616,,
